name_id,安非他命,保證金,報導,背信,背信罪,被害人,編輯,併科,查扣,褫奪公權,出境,串證,調查處,調查局,定讞,訂購,毒品,二審,罰金,販毒,複訊,改判,高分院,公斤,公庫,國安局,合議庭,黑道,華航,緩刑,回扣,賄款,貨款,羈押,記者,減刑,檢調,交保,交易法,繳回,禁見,誆稱,廉政署,沒收,內線,潛逃,侵占,請回,取財,人頭,認罪,聲押,收賄,收受,收押,受騙,搜索,貪污,通緝,徒刑,偽造,文書,吸,吸金,洗錢,行賄,佯稱,易科,銀行法,有期徒刑,諭令,約談,詐貸,詐領,詐騙,詐欺,詐欺罪,詐取,招待,招攬,偵結,證交法,支票,治罪,重判,主嫌,走私
4096,0,0,0,0,0,0,0,0,0,0,0,0,0.5913644862500029,3.0137507790566693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1921383466789333,0.40101075775878414,0,0,0,0,0,0,0,0,0,0.3943662150401154,0,0,0.3554002465067319,0,0,0,0,0,0.5441116013994574,0,0,0,3.619886582626985,3.8022081394209395,0,0,0,0,0.7866732385707689,0,3.2144214745188204,0,0,0.5364487286538883,2.772588722239781,0,0,0.4212134650763035,0,0,0,0,0,0,0,0,0,0,0
4098,0,0,0,0,0,0,0,0,0,0,0,0,0.6494721170572837,4.02535169073515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3007721876817286,0.4488014215951326,0,0,0,0,0,0,0,0,0,0.4418327522790391,0,0,0.40101075775878414,0,0,0,0,0,0.5994616964826223,0,0,0,2.8466966943935033,2.9267394020670396,0,0,0,0,0.8577691602544991,0,2.6390573296152584,0,0,0.5913644862500029,2.367123614131617,0,0,0.47000362924573563,0,0,0,0,0,0,0,0,0,0,0
4099,0,0,0,0,0,0,0,0,0,0,0,0,0.6580558607486752,4.31303376318693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3173014896329391,0.4558189942537792,0,0,0,0,0,0,0,0,0,0.4488014215951326,0,0,0.40769974590958075,0,0,0,0,0,0.6076250071217835,0,0,0,2.9267394020670396,2.8466966943935033,0,0,0,0,0.868351269585036,0,2.578432707798824,0,0,0.5994616964826223,2.320603598496724,0,0,0.47717211872434806,0,0,0,0,0,0,0,0,0,0,0
4100,0,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453,4.31303376318693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,0.4843923666978351,0,0,0,0,0,0,0,0,0,0.47717211872434806,0,0,0.43491230943446546,0,0,0,0,0,0.6409614273893751,0,0,0,3.332204510175204,2.578432707798824,0,0,0,0,0.9118363815247748,0,2.367123614131617,0,0,0.6325225587435105,2.521274293958875,0,0,0.5063712734166105,0,0,0,0,0,0,0,0,0,0,0
4101,0,0,0,0,0,0,0,0,0,0,0,0,1.054937225165448,1.8007281392108154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.320603598496724,0.7672551527136672,0,0,0,0,0,0,0,0,0,0.7576857016975165,0,0,0.7021158505427056,0,0,0,0,0,0.9808292530117262,0,0,0,2.0794415416798357,1.4798204191307143,0,0,0,0,1.3862943611198906,0,1.404312866622569,0,0,0.9689947953647234,4.31303376318693,0,0,0.7965255350137803,0,0,0,0,0,0,0,0,0,0,0
4104,0,0,0,0,0,0,0,0,0,0,0,0,1.698073985150732,1.7480844057253935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70359585075283,1.2069534324640738,0,0,0,0,0,0,0,0,0,1.1921383466789333,0,0,1.1075809586508703,0,0,0,0,0,1.5614984501449811,0,0,0,1.2372587819594028,0.9343092373768334,0,0,0,0,2.4672070726885993,0,0.8898574748059996,0,0,1.540445040947149,1.9459101490553132,0,0,1.252762968495368,0,0,0,0,0,0,0,0,0,0,0
4105,0,0,0,0,0,0,0,0,0,0,0,0,1.8562979903656263,1.9151384903885595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.367123614131617,1.3007721876817286,0,0,0,0,0,0,0,0,0,1.2845116668099483,0,0,1.1921383466789333,0,0,0,0,0,1.698073985150732,0,0,0,1.1489661748137245,0.868351269585036,0,0,0,0,2.8466966943935033,0,0.8266785731844679,0,0,1.6739764335716716,2.153549513833558,0,0,1.3512030413086205,0,0,0,0,0,0,0,0,0,0,0
4109,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,1.8852855272388787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957298755601532,3.619886582626985,0,0,0,0,0,0,0,0,0,3.8022081394209395,0,0,4.31303376318693,0,0,0,0,0,2.153549513833558,0,0,0,0.4989911661189879,0.34274184963480825,0,0,0,0,1.4226620052907655,0,0.31789585104827756,0,0,2.192770226986839,1.698073985150732,0,0,3.2144214745188204,0,0,0,0,0,0,0,0,0,0,0
4110,0,0,0,0,0,0,0,0,0,0,0,0,1.9151384903885595,1.8562979903656263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9457379332004561,3.4657359027997265,0,0,0,0,0,0,0,0,0,3.619886582626985,0,0,4.718498871295094,0,0,0,0,0,2.115809185850711,0,0,0,0.4916651260269148,0.3364722366212129,0,0,0,0,1.404312866622569,0,0.31177962403084153,0,0,2.153549513833558,1.6739764335716716,0,0,3.109060958860994,0,0,0,0,0,0,0,0,0,0,0
4112,0,0,0,0,0,0,0,0,0,0,0,0,1.540445040947149,1.4996230464268936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7866732385707689,2.320603598496724,0,0,0,0,0,0,0,0,0,2.367123614131617,0,0,2.70359585075283,0,0,0,0,0,1.6739764335716716,0,0,0,0.38776553100876343,0.2468600779315258,0,0,0,0,1.1631508098056809,0,0.22426024601428488,0,0,1.698073985150732,1.3685947840204897,0,0,2.192770226986839,0,0,0,0,0,0,0,0,0,0,0
4113,0,0,0,0,0,0,0,0,0,0,0,0,1.519825753744413,1.4798204191307143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776917063625404,2.2761518359258903,0,0,0,0,0,0,0,0,0,2.320603598496724,0,0,2.6390573296152584,0,0,0,0,0,1.6504459361614774,0,0,0,0.3812081304626043,0.24116205681688804,0,0,0,0,1.1489661748137245,0,0.2186892009648295,0,0,1.6739764335716716,1.3512030413086205,0,0,2.153549513833558,0,0,0,0,0,0,0,0,0,0,0
4114,0,0,0,0,0,0.2380851313124088,0,0,0,0,0,0,0,1.3694872428035094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8003927109135429,0,0,0,0,0,0,0,0,0,0,0,0,0.8994836135577737,1.8803128665695001,0,0,0.4531965109293544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4115,0,0,0,0,0,0.30477650581108096,0,0,0,0,0,0,0,1.5926307941177191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9205370227556061,0,0,0,0,0,0,0,0,0,0,0,0,1.0330150061822965,2.2857779746776643,0,0,0.5365781198684054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4116,0,0,0,0,0,0.48022518331727365,0,0,0,0,0,0,0,2.468099531471619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2741770629991847,0,0,0,0,0,0,0,0,0,0,0,0,1.4384801142904609,3.3843902633457743,0,0,0.7633514392331938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4117,0,0,0,0,0,0.8194409058842373,0,0,0,0,0,0,0,2.205735267004128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2857779746776643,0,0,0,0,0,0,0,0,0,0,0,0,2.8247744754103516,1.551808799597464,0,0,1.2443240998495033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4118,0,0,0,0,0,0.8994836135577737,0,0,0,0,0,0,0,1.9374712804094487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.691243082785829,0,0,0,0,0,0,0,0,0,0,0,0,3.672072335797555,1.4033887944791907,0,0,1.3694872428035094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4119,0,0,0,0,0,3.3843902633457743,0,0,0,0,0,0,0,0.5659920050746987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9864949905474035,0,0,0,0,0,0,0,0,0,0,0,0,0.8788643263550382,2.2857779746776643,0,0,1.6796421711073488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4120,0,0,0,0,0,2.205735267004128,0,0,0,0,0,0,0,0.43995128417933377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8003927109135429,0,0,0,0,0,0,0,0,0,0,0,0,0.7102416139192453,3.672072335797555,0,0,1.3366974199805184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4121,0,0,0,0,0,1.8803128665695001,0,0,0,0,0,0,0,0.37623546979322603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7102416139192453,0,0,0,0,0,0,0,0,0,0,0,0,0.6275498980741321,3.672072335797555,0,0,1.1871656860095547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4122,0,0,0,1.3406243242867022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2749335616635356,0,0,0,0,0,0.7912650365184687,0,0,0,0,0,3.286534473342016,0.9000678963672677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9715268603494128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7810085363512795,0,0,0,0,2.187922184673906,0,0,0,0,0,0,0,0,0,0,0
4123,0,0,0,1.5593135252515318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.968080742223481,0,0,0,0,0,0.9116287187683437,0,0,0,0,0,2.421537035855411,1.0352426747355203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1174807729724925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9000678963672677,0,0,0,0,2.8010266575603144,0,0,0,0,0,0,0,0,0,0,0
4124,0,0,0,1.6770965609079154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.574216545793796,0,0,0,0,0,0.9715268603494128,0,0,0,0,0,2.187922184673906,1.1032961379805362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1915887451262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9592567677575984,0,0,0,0,3.286534473342016,0,0,0,0,0,0,0,0,0,0,0
4125,0,0,0,2.1078794770003695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0633909220278057,0,0,0,0,0,1.1612833956308855,0,0,0,0,0,1.7283898552954657,1.3229247471873016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4341503822975257,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1464683098457449,0,0,0,0,3.286534473342016,0,0,0,0,0,0,0,0,0,0,0
4126,0,0,0,2.1471001901536506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.968080742223481,0,0,0,0,0,1.176321272995426,0,0,0,0,0,1.702414368892205,1.3406243242867022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4539530095937054,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1612833956308855,0,0,0,0,3.168751437685632,0,0,0,0,0,0,0,0,0,0,0
4128,0,0,0,2.4756042571256867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4756042571256867,0,0,0,0,0,1.2884385711161321,0,0,0,0,0,1.6524039483175437,1.474155716911225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.604775899328289,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2716314527997508,0,0,0,0,2.5933872927820705,0,0,0,0,0,0,0,0,0,0,0
4129,0,0,0,2.6579258139196416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3214535772984286,0,0,0,0,0,1.3406243242867022,0,0,0,0,0,1.7283898552954657,1.5373346185327565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6770965609079154,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3229247471873016,0,0,0,0,2.421537035855411,0,0,0,0,0,0,0,0,0,0,0
4132,0,0,0,1.9647786333596962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2070929316621797,0,0,0,0,0,2.8010266575603144,0,0,0,0,0,3.979681653901961,4.267363726353742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.756538102587751,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7269186854065928,0,0,0,0,1.414732296440424,0,0,0,0,0,0,0,0,0,0,0
4135,0,0,0,1.5373346185327565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98394938034797,0,0,0,0,0,3.756538102587751,0,0,0,0,0,2.7269186854065928,4.672828834461907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3214535772984286,0,0,0,0,0,0,0,0,0,0,0,0,0,3.979681653901961,0,0,0,0,1.7824570765657415,0,0,0,0,0,0,0,0,0,0,0
4136,0,0,0,1.414732296440424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9116287187683437,0,0,0,0,0,2.968080742223481,0,0,0,0,0,2.3702437414678608,3.574216545793796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0701391490175225,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0633909220278057,0,0,0,0,1.9647786333596962,0,0,0,0,0,0,0,0,0,0,0
4137,0,0,0,1.3055330044754323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8441874379728113,0,0,0,0,0,2.5327626709656355,0,0,0,0,0,2.1078794770003695,2.8810693652338513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8694684535553714,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5933872927820705,0,0,0,0,2.187922184673906,0,0,0,0,0,0,0,0,0,0,0
4138,0,0,0,1.2228412886303188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7912650365184687,0,0,0,0,0,2.2749335616635356,0,0,0,0,0,1.9319888105367053,2.5327626709656355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7283898552954657,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3214535772984286,0,0,0,0,2.421537035855411,0,0,0,0,0,0,0,0,0,0,0
4139,0,0,0,1.1915887451262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7708561648872616,0,0,0,0,0,2.2749335616635356,0,0,0,0,0,1.8694684535553714,2.421537035855411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6770965609079154,0,0,0,0,0,0,0,0,0,0,0,0,0,2.230481799092702,0,0,0,0,2.5327626709656355,0,0,0,0,0,0,0,0,0,0,0
4140,0,0,0,0.9351592161785379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5952913905561869,0,0,0,0,0,4.267363726353742,0,0,0,0,0,1.414732296440424,1.7283898552954657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2884385711161321,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6283063967384832,0,0,0,0,3.979681653901961,0,0,0,0,0,0,0,0,0,0,0
4142,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26002547857525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1354942159291497,0,0,2.6048659648669794,0,0,0,0,2.873129951461659,0,0,0,0,0,2.7300291078209855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3586377672433594,0,0,0,0,0,0,0,0,3.3586377672433594,3.1354942159291497,0,0,0,0,0
4143,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3470368555648795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9531726591351952,0,0,2.7300291078209855,0,0,0,0,2.7300291078209855,0,0,0,0,0,2.873129951461659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1354942159291497,0,0,0,0,0,0,0,0,3.6463198396951406,3.3586377672433594,0,0,0,0,0
4144,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3935568711997726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.873129951461659,0,0,2.7990219793079367,0,0,0,0,2.665490586683414,0,0,0,0,0,2.9531726591351952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.040184036124825,0,0,0,0,0,0,0,0,3.828641396489095,3.492169159867882,0,0,0,0,0
4145,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4423470353692043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7990219793079367,0,0,2.873129951461659,0,0,0,0,2.6048659648669794,0,0,0,0,0,3.040184036124825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9531726591351952,0,0,0,0,0,0,0,0,4.051784947803305,3.6463198396951406,0,0,0,0,0
4146,0,0,0,0,0,0,0,0,0,0,0,0,0,2.873129951461659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3935568711997726,0,0,3.6463198396951406,0,0,0,0,2.26002547857525,0,0,0,0,0,4.051784947803305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.493640329756755,0,0,0,0,0,0,0,0,3.828641396489095,4.339467020255086,0,0,0,0,0
4147,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9531726591351952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3470368555648795,0,0,3.828641396489095,0,0,0,0,2.2192034840549946,0,0,0,0,0,4.339467020255086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4423470353692043,0,0,0,0,0,0,0,0,3.6463198396951406,4.051784947803305,0,0,0,0,0
4148,0,0,0,0,0,0,0,0,0,0,0,0,0,3.040184036124825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.302585092994046,0,0,4.051784947803305,0,0,0,0,2.1799827709017134,0,0,0,0,0,4.74493212836325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3935568711997726,0,0,0,0,0,0,0,0,3.492169159867882,3.828641396489095,0,0,0,0,0
4149,0,0,0,0,0,0,0,0,0,0,0,0,0,3.492169159867882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.774517662793549,0,0,2.7990219793079367,0,0,0,0,2.7990219793079367,0,0,0,0,0,2.665490586683414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.827161396278971,0,0,0,0,0,0,0,0,2.302585092994046,2.3935568711997726,0,0,0,0,0
4150,0,0,0,0,0,0,0,0,0,0,0,0,0,2.493640329756755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5062536761988696,0,0,2.1799827709017134,0,0,0,0,4.74493212836325,0,0,0,0,0,2.1058747987479913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.546259010812569,0,0,0,0,0,0,0,0,1.8827312474337816,1.9415717474567151,0,0,0,0,0
4151,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1058747987479913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3950280410886453,0,0,1.8827312474337816,0,0,0,0,3.240854731586976,0,0,0,0,0,1.827161396278971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.377636298376776,0,0,0,0,0,0,0,0,1.6538896750049343,1.7004096906398272,0,0,0,0,0
4152,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0707834789367214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4127276181880462,0,0,1.8545603704670852,0,0,0,0,3.1354942159291497,0,0,0,0,0,1.8004931491968097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3605418650174759,0,0,0,0,0,0,0,0,1.6314168191528755,1.676879193229633,0,0,0,0,0
4154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9721711902686117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.051784947803305,0,0,0.8947845266531914,0,0,0,0,1.676879193229633,0,0,0,0,0,0.8737311174553593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6759053741254393,0,0,0,0,0,0,0,0,0.8033503206935596,0.8229587920819358,0,0,0,0,0
4155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9607424944449889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.828641396489095,0,0,0.8842024173226545,0,0,0,0,1.7004096906398272,0,0,0,0,0,0.8633683304198125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6673946844575306,0,0,0,0,0,0,0,0,0.7936884097818228,0.8131064956389242,0,0,0,0,0
4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9494429391910556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6463198396951406,0,0,0.8737311174553593,0,0,0,0,1.7245072422188874,0,0,0,0,0,0.8531118302526235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658955815811666,0,0,0,0,0,0,0,0,0.7841189587656721,0.8033503206935596,0,0,0,0,0
4157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7936884097818228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3935568711997726,0,0,0.7285491076108613,0,0,0,0,2.1799827709017134,0,0,0,0,0,0.7106914902108549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540239508972284,0,0,0,0,0,0,0,0,0.6505875661411494,0.6673946844575306,0,0,0,0,0
4158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7285491076108613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1058747987479913,0,0,0.6673946844575306,0,0,0,0,2.493640329756755,0,0,0,0,0,0.6505875661411494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48931941854502703,0,0,0,0,0,0,0,0,0.593892222464604,0.6097655716208943,0,0,0,0,0
4159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7018808605286999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.004092104438049,0,0,0.6422887633264543,0,0,0,0,2.665490586683414,0,0,0,0,0,0.6258949535507778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4682660093471947,0,0,0,0,0,0,0,0,0.570544858467613,0.5860490450035782,0,0,0,0,0
4160,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9723434061234688,0,0,0.6340582641899387,0,0,0,0,2.7300291078209855,0,0,0,0,0,0.6177977433181585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4613455665026209,0,0,0,0,0,0,0,0,0.5628819857220437,0.5782669045615233,0,0,0,0,0
4161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6673946844575306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8827312474337816,0,0,0.6097655716208943,0,0,0,0,2.9531726591351952,0,0,0,0,0,0.593892222464604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4408670351590804,0,0,0,0,0,0,0,0,0.540239508972284,0.5552773863368246,0,0,0,0,0
4162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6258949535507778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.749199854809259,0,0,0.570544858467613,0,0,0,0,3.492169159867882,0,0,0,0,0,0.5552773863368246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4076413875307599,0,0,0,0,0,0,0,0,0.5036053757925038,0.5180983830950704,0,0,0,0,0
4165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5254244231871433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4677873953710736,0,0,0.47523467866328817,0,0,0,0,3.3586377672433594,0,0,0,0,0,0.4613455665026209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3260915205666521,0,0,0,0,0,0,0,0,0.41419878807691907,0.42744401482693956,0,0,0,0,0
4166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42744401482693956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2333866895322294,0,0,0.3818335035748874,0,0,0,0,2.3470368555648795,0,0,0,0,0,0.3691751067029638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2451224580329849,0,0,0,0,0,0,0,0,0.3260915205666521,0.3382128810989969,0,0,0,0,0
4167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42079947210827107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2185716037470886,0,0,0.37548427589622857,0,0,0,0,2.302585092994046,0,0,0,0,0,0.3629054936893685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2395822776573697,0,0,0,0,0,0,0,0,0.32008549650644025,0.33213383502261484,0,0,0,0,0
4168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33832580527053585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27541197985996646,0,0,0,0,0,0,0,0,0,0,0
4169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37133210173870596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3063742054639334,0,0,0,0,0,0,0,0,0,0,0
